postcode_clean,onspd_postcode_sector,oseast1m,osnrth1m,lat,long,lsoa11,msoa11,osward,oslaua,imd
LS28 7EP,LS28 7,422412.0,433066.0,53.793427,-1.661263,E01011600,E02002408,E05001438,E08000035,21237
LS28 7EQ,LS28 7,422200.0,433600.0,53.798236,-1.664443,E01011587,E02002391,E05001418,E08000035,19654
LS28 7ER,LS28 7,422393.0,433006.0,53.792889,-1.661556,E01011604,E02002408,E05001438,E08000035,21681
LS28 7ES,LS28 7,422291.0,433002.0,53.792857,-1.663105,E01011604,E02002408,E05001438,E08000035,21681
LS28 7ET,LS28 7,422474.0,433078.0,53.793533,-1.660321,E01011600,E02002408,E05001438,E08000035,21237
LS28 7EU,LS28 7,422320.0,432983.0,53.792685,-1.662666,E01011604,E02002408,E05001438,E08000035,21681
LS28 7EW,LS28 7,422519.0,433499.0,53.79733,-1.659612,E01011610,E02002397,E05001438,E08000035,17674
LS28 7EX,LS28 7,421344.0,433169.0,53.794398,-1.677468,E01011605,E02002405,E05001438,E08000035,25641
LS28 7EY,LS28 7,420511.0,434448.0,53.805927,-1.690029,E01011595,E02002395,E05001418,E08000035,21613
LS28 7EZ,LS28 7,420420.0,434415.0,53.805634,-1.691413,E01011595,E02002395,E05001418,E08000035,21613
LS28 7FA,LS28 7,421314.0,433242.0,53.795055,-1.677919,E01011605,E02002405,E05001438,E08000035,25641
LS28 7FB,LS28 7,421649.0,433476.0,53.797145,-1.672817,E01011602,E02002405,E05001438,E08000035,13757
LS28 7FD,LS28 7,421739.0,433422.0,53.796656,-1.671454,E01011602,E02002405,E05001438,E08000035,13757
LS28 7FE,LS28 7,421771.0,433480.0,53.797175,-1.670965,E01011602,E02002405,E05001438,E08000035,13757
LS28 7FF,LS28 7,422259.0,433679.0,53.798944,-1.663542,E01011610,E02002397,E05001438,E08000035,17674
LS28 7FG,LS28 7,421838.0,433483.0,53.7972,-1.669947,E01011602,E02002405,E05001438,E08000035,13757
LS28 7FH,LS28 7,420593.0,433926.0,53.801232,-1.688818,E01011599,E02002395,E05001418,E08000035,19342
LS28 7FJ,LS28 7,422674.0,433796.0,53.799977,-1.657233,E01011610,E02002397,E05001438,E08000035,17674
LS28 7FL,LS28 7,422429.0,433545.0,53.797732,-1.660971,E01011612,E02002408,E05001438,E08000035,7382
LS28 7FP,LS28 7,421181.0,433292.0,53.79551,-1.679934,E01011613,E02002405,E05001438,E08000035,11508
LS28 7HA,LS28 7,420410.0,434349.0,53.805041,-1.691569,E01011595,E02002395,E05001418,E08000035,21613
LS28 7HB,LS28 7,420441.0,434532.0,53.806684,-1.691086,E01011595,E02002395,E05001418,E08000035,21613
LS28 7HD,LS28 7,420444.0,434432.0,53.805785,-1.691047,E01011595,E02002395,E05001418,E08000035,21613
LS28 7HE,LS28 7,420440.0,434578.0,53.807098,-1.691098,E01011595,E02002395,E05001418,E08000035,21613
LS28 7HF,LS28 7,420543.0,434755.0,53.808685,-1.689523,E01011595,E02002395,E05001418,E08000035,21613
LS28 7HG,LS28 7,420576.0,434458.0,53.806014,-1.689041,E01011595,E02002395,E05001418,E08000035,21613
LS28 7HH,LS28 7,421772.0,433529.0,53.797616,-1.670946,E01011602,E02002405,E05001438,E08000035,13757
LS28 7HJ,LS28 7,421769.0,433559.0,53.797886,-1.670989,E01011585,E02002391,E05001418,E08000035,10071
LS28 7HL,LS28 7,421875.0,433612.0,53.798358,-1.669376,E01011585,E02002391,E05001418,E08000035,10071
LS28 7HN,LS28 7,421779.0,433610.0,53.798344,-1.670834,E01011585,E02002391,E05001418,E08000035,10071
LS28 7HP,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7HQ,LS28 7,420484.0,434273.0,53.804355,-1.69045,E01011595,E02002395,E05001418,E08000035,21613
LS28 7HR,LS28 7,421569.0,433639.0,53.798613,-1.67402,E01011585,E02002391,E05001418,E08000035,10071
LS28 7HS,LS28 7,421749.0,433688.0,53.799046,-1.671284,E01011585,E02002391,E05001418,E08000035,10071
LS28 7HT,LS28 7,421777.0,433665.0,53.798838,-1.67086,E01011585,E02002391,E05001418,E08000035,10071
LS28 7HU,LS28 7,421880.0,433657.0,53.798762,-1.669297,E01011585,E02002391,E05001418,E08000035,10071
LS28 7HW,LS28 7,421748.0,433588.0,53.798147,-1.671306,E01011585,E02002391,E05001418,E08000035,10071
LS28 7HX,LS28 7,421925.0,433772.0,53.799793,-1.668606,E01011585,E02002391,E05001418,E08000035,10071
LS28 7HY,LS28 7,421943.0,433813.0,53.800161,-1.66833,E01011585,E02002391,E05001418,E08000035,10071
LS28 7HZ,LS28 7,421737.0,433724.0,53.79937,-1.671464,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JA,LS28 7,421960.0,433870.0,53.800673,-1.668068,E01011587,E02002391,E05001418,E08000035,19654
LS28 7JB,LS28 7,421855.0,433860.0,53.800587,-1.669662,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JD,LS28 7,421699.0,433745.0,53.79956,-1.672039,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JE,LS28 7,421675.0,433871.0,53.800694,-1.672395,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JF,LS28 7,421657.0,433847.0,53.800479,-1.67267,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JG,LS28 7,421556.0,433769.0,53.799782,-1.674208,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JH,LS28 7,421626.0,433775.0,53.799833,-1.673145,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JJ,LS28 7,421643.0,433749.0,53.799599,-1.672889,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JL,LS28 7,421605.0,433806.0,53.800112,-1.673462,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JN,LS28 7,421513.0,433769.0,53.799784,-1.674861,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JP,LS28 7,421442.0,433682.0,53.799005,-1.675945,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JQ,LS28 7,421576.0,433800.0,53.80006,-1.673903,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JR,LS28 7,421448.0,433734.0,53.799472,-1.67585,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JS,LS28 7,421472.0,433644.0,53.798662,-1.675492,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JT,LS28 7,421448.0,433617.0,53.79842,-1.675859,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JU,LS28 7,421389.0,433603.0,53.798297,-1.676755,E01011599,E02002395,E05001418,E08000035,19342
LS28 7JW,LS28 7,421474.0,433784.0,53.79992,-1.675452,E01011585,E02002391,E05001418,E08000035,10071
LS28 7JX,LS28 7,421368.0,433681.0,53.798999,-1.677069,E01011599,E02002395,E05001418,E08000035,19342
LS28 7JY,LS28 7,421404.0,433652.0,53.798737,-1.676524,E01011599,E02002395,E05001418,E08000035,19342
LS28 7JZ,LS28 7,421353.0,433631.0,53.79855,-1.6773,E01011599,E02002395,E05001418,E08000035,19342
LS28 7LA,LS28 7,420820.0,433746.0,53.799605,-1.685384,E01011599,E02002395,E05001418,E08000035,19342
LS28 7LB,LS28 7,422182.0,433305.0,53.795585,-1.664738,E01011612,E02002408,E05001438,E08000035,7382
LS28 7LD,LS28 7,422241.0,433383.0,53.796284,-1.663836,E01011612,E02002408,E05001438,E08000035,7382
LS28 7LE,LS28 7,422145.0,433333.0,53.795839,-1.665297,E01011612,E02002408,E05001438,E08000035,7382
LS28 7LG,LS28 7,422249.0,433438.0,53.796778,-1.663711,E01011612,E02002408,E05001438,E08000035,7382
LS28 7LH,LS28 7,422298.0,433440.0,53.796794,-1.662967,E01011612,E02002408,E05001438,E08000035,7382
LS28 7LJ,LS28 7,422230.0,433514.0,53.797462,-1.663994,E01011612,E02002408,E05001438,E08000035,7382
LS28 7LL,LS28 7,422212.0,433590.0,53.798146,-1.664262,E01011587,E02002391,E05001418,E08000035,19654
LS28 7LN,LS28 7,422113.0,433623.0,53.798446,-1.665762,E01011587,E02002391,E05001418,E08000035,19654
LS28 7LP,LS28 7,422202.0,433502.0,53.797355,-1.66442,E01011612,E02002408,E05001438,E08000035,7382
LS28 7LQ,LS28 7,421193.0,433562.0,53.797936,-1.679734,E01011602,E02002405,E05001438,E08000035,13757
LS28 7LR,LS28 7,422153.0,433444.0,53.796836,-1.665168,E01011612,E02002408,E05001438,E08000035,7382
LS28 7LS,LS28 7,422093.0,433425.0,53.796668,-1.66608,E01011612,E02002408,E05001438,E08000035,7382
LS28 7LT,LS28 7,421601.0,433674.0,53.798926,-1.673532,E01011585,E02002391,E05001418,E08000035,10071
LS28 7LU,LS28 7,422041.0,433600.0,53.798258,-1.666861,E01011587,E02002391,E05001418,E08000035,19654
LS28 7LW,LS28 7,422126.0,433563.0,53.797907,-1.665569,E01011587,E02002391,E05001418,E08000035,19654
LS28 7LX,LS28 7,422006.0,433604.0,53.79828,-1.667388,E01011585,E02002391,E05001418,E08000035,10071
LS28 7LY,LS28 7,421960.0,433661.0,53.798794,-1.668082,E01011585,E02002391,E05001418,E08000035,10071
LS28 7LZ,LS28 7,422029.0,433654.0,53.798729,-1.667035,E01011587,E02002391,E05001418,E08000035,19654
LS28 7NA,LS28 7,422095.0,433682.0,53.798977,-1.666031,E01011587,E02002391,E05001418,E08000035,19654
LS28 7NB,LS28 7,422209.0,433697.0,53.799107,-1.6643,E01011587,E02002391,E05001418,E08000035,19654
LS28 7ND,LS28 7,422402.0,433720.0,53.799306,-1.661368,E01011612,E02002408,E05001438,E08000035,7382
LS28 7NE,LS28 7,422095.0,433722.0,53.799337,-1.666029,E01011585,E02002391,E05001418,E08000035,10071
LS28 7NF,LS28 7,422107.0,433688.0,53.799046,-1.665853,E01011585,E02002391,E05001418,E08000035,10071
LS28 7NG,LS28 7,422074.0,433774.0,53.799821,-1.666348,E01011587,E02002391,E05001418,E08000035,19654
LS28 7NH,LS28 7,422120.0,433858.0,53.800558,-1.665639,E01011587,E02002391,E05001418,E08000035,19654
LS28 7NJ,LS28 7,422088.0,433769.0,53.79976,-1.666131,E01011585,E02002391,E05001418,E08000035,10071
LS28 7NL,LS28 7,422168.0,433806.0,53.800089,-1.664914,E01011587,E02002391,E05001418,E08000035,19654
LS28 7NN,LS28 7,422254.0,433787.0,53.799914,-1.66361,E01011610,E02002397,E05001438,E08000035,17674
LS28 7NP,LS28 7,421289.0,433330.0,53.795847,-1.678292,E01011605,E02002405,E05001438,E08000035,25641
LS28 7NQ,LS28 7,422031.0,433860.0,53.800595,-1.666995,E01011587,E02002391,E05001418,E08000035,19654
LS28 7NR,LS28 7,421250.0,433252.0,53.795148,-1.67889,E01011605,E02002405,E05001438,E08000035,25641
LS28 7NS,LS28 7,421227.0,433293.0,53.795517,-1.679236,E01011613,E02002405,E05001438,E08000035,11508
LS28 7NT,LS28 7,421187.0,433379.0,53.796292,-1.679837,E01011613,E02002405,E05001438,E08000035,11508
LS28 7NU,LS28 7,421324.0,433425.0,53.7967,-1.677754,E01011602,E02002405,E05001438,E08000035,13757
LS28 7NW,LS28 7,421349.0,433301.0,53.795584,-1.677383,E01011605,E02002405,E05001438,E08000035,25641
LS28 7NX,LS28 7,421292.0,433484.0,53.797231,-1.678236,E01011602,E02002405,E05001438,E08000035,13757
LS28 7NY,LS28 7,421274.0,433502.0,53.797394,-1.678508,E01011602,E02002405,E05001438,E08000035,13757
LS28 7NZ,LS28 7,421337.0,433507.0,53.797436,-1.677551,E01011602,E02002405,E05001438,E08000035,13757
LS28 7PA,LS28 7,421220.0,433560.0,53.797917,-1.679324,E01011602,E02002405,E05001438,E08000035,13757
LS28 7PB,LS28 7,421228.0,433597.0,53.798249,-1.6792,E01011599,E02002395,E05001418,E08000035,19342
LS28 7PD,LS28 7,421111.0,433681.0,53.799009,-1.68097,E01011599,E02002395,E05001418,E08000035,19342
LS28 7PE,LS28 7,421102.0,433617.0,53.798434,-1.681111,E01011599,E02002395,E05001418,E08000035,19342
LS28 7PF,LS28 7,421078.0,433560.0,53.797923,-1.68148,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PG,LS28 7,420986.0,433588.0,53.798178,-1.682874,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PH,LS28 7,420849.0,433706.0,53.799244,-1.684946,E01011599,E02002395,E05001418,E08000035,19342
LS28 7PJ,LS28 7,420754.0,433644.0,53.798691,-1.686393,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PL,LS28 7,420820.0,433570.0,53.798023,-1.685396,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PN,LS28 7,420788.0,433582.0,53.798132,-1.685881,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PP,LS28 7,420908.0,433397.0,53.796465,-1.684072,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PQ,LS28 7,420831.0,433675.0,53.798966,-1.685222,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PR,LS28 7,420935.0,433427.0,53.796733,-1.68366,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PS,LS28 7,420942.0,433470.0,53.797119,-1.68355,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PT,LS28 7,420967.0,433493.0,53.797325,-1.683169,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PU,LS28 7,420887.0,433572.0,53.798038,-1.684379,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PW,LS28 7,420735.0,433465.0,53.797083,-1.686693,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PX,LS28 7,421055.0,433347.0,53.796009,-1.681843,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PY,LS28 7,421156.0,433259.0,53.795214,-1.680316,E01011613,E02002405,E05001438,E08000035,11508
LS28 7PZ,LS28 7,421099.0,433395.0,53.796439,-1.681172,E01011613,E02002405,E05001438,E08000035,11508
LS28 7QA,LS28 7,421099.0,433314.0,53.795711,-1.681178,E01011613,E02002405,E05001438,E08000035,11508
LS28 7QB,LS28 7,421200.0,433400.0,53.79648,-1.679638,E01011602,E02002405,E05001438,E08000035,13757
LS28 7QD,LS28 7,421210.0,433447.0,53.796902,-1.679483,E01011602,E02002405,E05001438,E08000035,13757
LS28 7QE,LS28 7,422268.0,433893.0,53.800867,-1.66339,E01011610,E02002397,E05001438,E08000035,17674
LS28 7QF,LS28 7,422270.0,433854.0,53.800516,-1.663362,E01011610,E02002397,E05001438,E08000035,17674
LS28 7QG,LS28 7,422274.0,433811.0,53.800129,-1.663305,E01011610,E02002397,E05001438,E08000035,17674
LS28 7QH,LS28 7,422322.0,433873.0,53.800684,-1.662571,E01011610,E02002397,E05001438,E08000035,17674
LS28 7QJ,LS28 7,422307.0,433896.0,53.800892,-1.662797,E01011610,E02002397,E05001438,E08000035,17674
LS28 7QL,LS28 7,420725.0,433882.0,53.800846,-1.686821,E01011599,E02002395,E05001418,E08000035,19342
LS28 7QN,LS28 7,420785.0,433887.0,53.800874,-1.685906,E01011599,E02002395,E05001418,E08000035,19342
LS28 7QP,LS28 7,420825.0,433822.0,53.800288,-1.685303,E01011599,E02002395,E05001418,E08000035,19342
LS28 7QQ,LS28 7,422312.0,433833.0,53.800325,-1.662726,E01011610,E02002397,E05001438,E08000035,17674
LS28 7QR,LS28 7,420686.0,433773.0,53.799853,-1.687417,E01011599,E02002395,E05001418,E08000035,19342
LS28 7QS,LS28 7,420675.0,433737.0,53.79953,-1.687586,E01011613,E02002405,E05001438,E08000035,11508
LS28 7QT,LS28 7,420436.0,434160.0,53.803341,-1.691187,E01011597,E02002395,E05001418,E08000035,12679
LS28 7QU,LS28 7,420535.0,434219.0,53.803867,-1.68968,E01011597,E02002395,E05001418,E08000035,12679
LS28 7QW,LS28 7,420829.0,433934.0,53.80131,-1.685239,E01011599,E02002395,E05001418,E08000035,19342
LS28 7QX,LS28 7,420519.0,434176.0,53.803482,-1.689925,E01011597,E02002395,E05001418,E08000035,12679
LS28 7QY,LS28 7,420565.0,434168.0,53.803408,-1.689227,E01011599,E02002395,E05001418,E08000035,19342
LS28 7QZ,LS28 7,420675.0,434258.0,53.804212,-1.687551,E01011599,E02002395,E05001418,E08000035,19342
LS28 7RA,LS28 7,420679.0,434339.0,53.80494,-1.687485,E01011595,E02002395,E05001418,E08000035,21613
LS28 7RB,LS28 7,420707.0,434281.0,53.804433,-1.687068,E01011599,E02002395,E05001418,E08000035,19342
LS28 7RD,LS28 7,420652.0,434147.0,53.803216,-1.687908,E01011595,E02002395,E05001418,E08000035,21613
LS28 7RE,LS28 7,420710.0,434148.0,53.803222,-1.687027,E01011595,E02002395,E05001418,E08000035,21613
LS28 7RF,LS28 7,422173.0,433243.0,53.795028,-1.664879,E01011612,E02002408,E05001438,E08000035,7382
LS28 7RG,LS28 7,422244.0,433280.0,53.795358,-1.663798,E01011612,E02002408,E05001438,E08000035,7382
LS28 7RH,LS28 7,421174.0,433567.0,53.797982,-1.680022,E01011602,E02002405,E05001438,E08000035,13757
LS28 7RJ,LS28 7,422219.0,433243.0,53.795027,-1.66418,E01011612,E02002408,E05001438,E08000035,7382
LS28 7RL,LS28 7,421957.0,433174.0,53.794417,-1.668163,E01011602,E02002405,E05001438,E08000035,13757
LS28 7RN,LS28 7,422121.0,433251.0,53.795103,-1.665667,E01011612,E02002408,E05001438,E08000035,7382
LS28 7RP,LS28 7,422211.0,433232.0,53.794928,-1.664303,E01011612,E02002408,E05001438,E08000035,7382
LS28 7RQ,LS28 7,422151.0,433271.0,53.795281,-1.665211,E01011612,E02002408,E05001438,E08000035,7382
LS28 7RR,LS28 7,422068.0,433202.0,53.794664,-1.666476,E01011612,E02002408,E05001438,E08000035,7382
LS28 7RS,LS28 7,422105.0,433235.0,53.794975,-1.665916,E01011612,E02002408,E05001438,E08000035,7382
LS28 7RT,LS28 7,422047.0,433213.0,53.794764,-1.666794,E01011612,E02002408,E05001438,E08000035,7382
LS28 7RU,LS28 7,422243.0,433845.0,53.800436,-1.663773,E01011610,E02002397,E05001438,E08000035,17674
LS28 7RW,LS28 7,422188.0,433213.0,53.794758,-1.664653,E01011612,E02002408,E05001438,E08000035,7382
LS28 7RX,LS28 7,422022.0,433206.0,53.794702,-1.667174,E01011602,E02002405,E05001438,E08000035,13757
LS28 7RY,LS28 7,422015.0,433211.0,53.794748,-1.667279,E01011602,E02002405,E05001438,E08000035,13757
LS28 7RZ,LS28 7,421838.0,432966.0,53.792553,-1.669984,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SA,LS28 7,421938.0,433045.0,53.793259,-1.66846,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SB,LS28 7,421931.0,433070.0,53.793484,-1.668565,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SD,LS28 7,421886.0,433092.0,53.793683,-1.669246,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SE,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7SF,LS28 7,421812.0,432960.0,53.7925,-1.670379,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SG,LS28 7,421581.0,433075.0,53.793543,-1.673877,E01011605,E02002405,E05001438,E08000035,25641
LS28 7SH,LS28 7,421805.0,433107.0,53.793822,-1.670475,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SJ,LS28 7,421897.0,433143.0,53.794141,-1.669076,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SL,LS28 7,421851.0,433250.0,53.795105,-1.669766,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SN,LS28 7,421573.0,433140.0,53.794128,-1.673994,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SP,LS28 7,421448.0,433177.0,53.794466,-1.675889,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SQ,LS28 7,421676.0,433140.0,53.794124,-1.672431,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SR,LS28 7,421487.0,433403.0,53.796495,-1.675281,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SS,LS28 7,421452.0,433431.0,53.796748,-1.675811,E01011602,E02002405,E05001438,E08000035,13757
LS28 7ST,LS28 7,421374.0,433357.0,53.796086,-1.677,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SU,LS28 7,421354.0,433490.0,53.797283,-1.677294,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SW,LS28 7,421413.0,433180.0,53.794494,-1.67642,E01011605,E02002405,E05001438,E08000035,25641
LS28 7SX,LS28 7,421453.0,433575.0,53.798042,-1.675786,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SY,LS28 7,421489.0,433556.0,53.79787,-1.67524,E01011602,E02002405,E05001438,E08000035,13757
LS28 7SZ,LS28 7,421415.0,433581.0,53.798098,-1.676362,E01011602,E02002405,E05001438,E08000035,13757
LS28 7TA,LS28 7,421430.0,433552.0,53.797837,-1.676136,E01011602,E02002405,E05001438,E08000035,13757
LS28 7TB,LS28 7,421392.0,433547.0,53.797793,-1.676714,E01011602,E02002405,E05001438,E08000035,13757
LS28 7TD,LS28 7,421958.0,433121.0,53.793941,-1.668151,E01011602,E02002405,E05001438,E08000035,13757
LS28 7TE,LS28 7,422070.0,433235.0,53.794961,-1.666443,E01011612,E02002408,E05001438,E08000035,7382
LS28 7TF,LS28 7,420805.0,434600.0,53.807281,-1.685554,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TG,LS28 7,420788.0,434549.0,53.806823,-1.685816,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TH,LS28 7,420751.0,434560.0,53.806924,-1.686377,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TJ,LS28 7,420721.0,434544.0,53.806781,-1.686834,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TL,LS28 7,420697.0,434528.0,53.806654,-1.687204,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TN,LS28 7,420667.0,434509.0,53.806469,-1.687656,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TP,LS28 7,420488.0,434341.0,53.804966,-1.690385,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TQ,LS28 7,420635.0,434377.0,53.805284,-1.688151,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TR,LS28 7,420282.0,434324.0,53.804836,-1.693518,E01011597,E02002395,E05001418,E08000035,12679
LS28 7TS,LS28 7,420265.0,434417.0,53.805658,-1.693766,E01011597,E02002395,E05001418,E08000035,12679
LS28 7TT,LS28 7,420292.0,434499.0,53.806394,-1.693351,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TU,LS28 7,420293.0,434746.0,53.808613,-1.693319,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TW,LS28 7,420690.0,434414.0,53.805614,-1.687313,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TX,LS28 7,420340.0,434640.0,53.807659,-1.692613,E01011595,E02002395,E05001418,E08000035,21613
LS28 7TY,LS28 7,422237.0,433327.0,53.795781,-1.663901,E01011612,E02002408,E05001438,E08000035,7382
LS28 7TZ,LS28 7,422257.0,433304.0,53.795573,-1.663599,E01011612,E02002408,E05001438,E08000035,7382
LS28 7UA,LS28 7,422247.0,433326.0,53.795771,-1.663749,E01011612,E02002408,E05001438,E08000035,7382
LS28 7UB,LS28 7,422253.0,433138.0,53.794097,-1.663676,E01011600,E02002408,E05001438,E08000035,21237
LS28 7UD,LS28 7,422342.0,433152.0,53.794203,-1.66232,E01011600,E02002408,E05001438,E08000035,21237
LS28 7UE,LS28 7,420261.0,434748.0,53.808633,-1.693805,E01011595,E02002395,E05001418,E08000035,21613
LS28 7UF,LS28 7,422363.0,433091.0,53.793654,-1.662005,E01011600,E02002408,E05001438,E08000035,21237
LS28 7UG,LS28 7,420450.0,434081.0,53.80263,-1.690979,E01011597,E02002395,E05001418,E08000035,12679
LS28 7UH,LS28 7,420552.0,433915.0,53.801134,-1.689442,E01011599,E02002395,E05001418,E08000035,19342
LS28 7UJ,LS28 7,420650.0,433659.0,53.79883,-1.687971,E01011613,E02002405,E05001438,E08000035,11508
LS28 7UL,LS28 7,420663.0,433557.0,53.797912,-1.68778,E01011613,E02002405,E05001438,E08000035,11508
LS28 7UN,LS28 7,420666.0,433554.0,53.797885,-1.687735,E01011613,E02002405,E05001438,E08000035,11508
LS28 7UP,LS28 7,422400.0,433500.0,53.797329,-1.661414,E01011612,E02002408,E05001438,E08000035,7382
LS28 7UQ,LS28 7,420577.0,433961.0,53.801547,-1.689059,E01011599,E02002395,E05001418,E08000035,19342
LS28 7UR,LS28 7,422241.0,433851.0,53.80049,-1.663803,E01011610,E02002397,E05001438,E08000035,17674
LS28 7US,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7UT,LS28 7,421596.0,433666.0,53.798854,-1.673608,E01011585,E02002391,E05001418,E08000035,10071
LS28 7UW,LS28 7,420680.0,433506.0,53.797453,-1.687526,E01011613,E02002405,E05001438,E08000035,11508
LS28 7UX,LS28 7,421601.0,433674.0,53.798926,-1.673532,E01011585,E02002391,E05001418,E08000035,10071
LS28 7UY,LS28 7,422100.0,433500.0,53.797341,-1.665968,E01011612,E02002408,E05001438,E08000035,7382
LS28 7UZ,LS28 7,422311.0,433117.0,53.79389,-1.662793,E01011600,E02002408,E05001438,E08000035,21237
LS28 7WA,LS28 7,422255.0,433573.0,53.797991,-1.66361,E01011612,E02002408,E05001438,E08000035,7382
LS28 7WB,LS28 7,422254.0,433588.0,53.798126,-1.663624,E01011612,E02002408,E05001438,E08000035,7382
LS28 7WD,LS28 7,422254.0,433602.0,53.798252,-1.663623,E01011612,E02002408,E05001438,E08000035,7382
LS28 7WE,LS28 7,422287.0,433580.0,53.798053,-1.663124,E01011612,E02002408,E05001438,E08000035,7382
LS28 7WF,LS28 7,422472.0,433349.0,53.795968,-1.660332,E01011612,E02002408,E05001438,E08000035,7382
LS28 7WG,LS28 7,422438.0,433620.0,53.798406,-1.660829,E01011612,E02002408,E05001438,E08000035,7382
LS28 7WH,LS28 7,421740.0,433167.0,53.794364,-1.671457,E01011602,E02002405,E05001438,E08000035,13757
LS28 7WJ,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7WL,LS28 7,421864.0,433288.0,53.795446,-1.669566,E01011602,E02002405,E05001438,E08000035,13757
LS28 7WN,LS28 7,421072.0,433408.0,53.796557,-1.681581,E01011613,E02002405,E05001438,E08000035,11508
LS28 7WT,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7WX,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7WY,LS28 7,422182.0,433305.0,53.795585,-1.664738,E01011612,E02002408,E05001438,E08000035,7382
LS28 7WZ,LS28 7,421739.0,433174.0,53.794427,-1.671472,E01011602,E02002405,E05001438,E08000035,13757
LS28 7XA,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7XB,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7XD,LS28 7,422182.0,433305.0,53.795585,-1.664738,E01011612,E02002408,E05001438,E08000035,7382
LS28 7XE,LS28 7,421601.0,433674.0,53.798926,-1.673532,E01011585,E02002391,E05001418,E08000035,10071
LS28 7XF,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7XG,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7XH,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
